clientid_cr,clmbuserid_cr,conversiontime_cr,imprid_cr,adslotdimid_cr,algo_cr,audiences_cr,clickbid_cr,geodimid_cr,ip_cr,itemcolumbiaid_cr,itemid_cr,position_cr,pubclientid_cr,refurl_cr,siteId_cr,templateid_cr,goalid_cr,time_cr,adLogType_cr,v_cr,allAudiences_cr,pricingtype_cr,osId_cr,browserId_cr,cityId_cr,stateId_cr,modelDimId_cr,lookUpFrom_cr,connTypeDimId_cr,ispDimId_cr,countryDimId_cr,goalTypeId_cr,conversionDurationInMillis_cr,impressionTimeInMillis_cr,clickTimeInMillis_cr,osVerDimId_cr,uuidSource_cr,geoGrpDimId_cr,stateGrpDimId_cr,deviceId_cr,uvh_cr,uv_cr,platformId_cr,sdkVersion_cr,usrClusterId_cr,cityGrpDimId_cr,siteClusterIds_cr,refClusterId_cr,paid_cr,spend_cr,attributionType_cr,conversionid_cr,optimize_on_cr,bundleId_cr,conversion_fraud
29892,3C3AE51E-BFE9-4E9E-8F85-CC8D0C541722,1.62E+12,a0dadf57-a57e-4d90-b235-d13654bbbbea-10oic,207018,33,"8k6,8kv,8k8,2vk,8gv,2vl,8gw,3si,2wp,2x6,2vt,8jb,2vv,nqv,30r,job,joa,2vb,jod,8j1,o3b",18,144,XXX.XXX.XXX.XXX,5583264,53930381,158445471,2658,https%3A%2F%2Fm.timesofindia.com%2F,39,5670,469,1.62E+12,2,1,"n90,k1m,n91,l3r,l3q,n98,nyw,n7x,n7z,n8a,n8e,n8g,n8i,k2h,n8k,n8x,5jh,8r7,n9l,n9k,l85,80t,l7n,hqm,l7r,l7s,pab,pac,8u3,8u4,5o2,pam,pap,paq,pc3,qe4,pat,k82,pav,paw,k86,k85,6pc,k88,k87,k89,pba,pbm,pbn,pbq,pd3,pd2,pbs,pd5,pbr,pd4,pd7,pbt,pbz,k8d,k8c,k8f,pe0,pe2,k8j,k8i,pe4,k8l,k8p,pe8,k8o,pcx,k8q,pcw,622,5ps,pf2,6rz,pdr,pdt,jyq,gsr,pea,pec,pee,per,pg6,pev,pg8,peu,pg9,h63,pfe,pff,761,pfz,63h,63i,h5y,75x,75y,64n,40n,aka,akd,h7z,41j,5w0,30b,30d,30r,446,5vy,5vz,amg,lbt,h9r,3sh,3si,331,32g,pn0,32t,32u,32w,44y,32x,32z,d3r,d3t,qq5,apc,357,358,359,pmz,58k,488,on4,on3,47b,47f,35i,35j,35k,qqm,47q,47r,2w7,47v,47z,2vb,2vc,2ve,cx5,2vf,2vi,2vk,qrg,2vl,2x0,2x1,2x2,2vr,qrp,2vs,2x6,p01,2vt,2vu,p00,2vv,2vw,qrv,2vy,p07,qrx,p09,qrz,id5,ibu,ibx,au7,cy9,2wl,2wp,2ws,p12,ps3,ga1,icr,2xa,ga4,2xb,2xc,2xf,2xg,2xi,aty,p0f,p0i,2xn,2xp,p0j,idh,2xs,qv1,qtr,nnq,p0s,nnr,p0u,or8,nnt,if4,qtz,2ya,2yc,p1b,p1a,qw3,oqs,p1u,p1x,ies,p1w,gau,2zh,gbb,nr1,o20,o22,nr2,o21,o24,o25,o28,o29,7di,7dm,7du,igf,o1j,o1m,7dx,o1l,7dy,nqp,o1o,nqo,o1n,nqr,o1q,nqq,o1p,lo4,nqt,o1s,nqs,o1r,nqv,nqu,ii2,o1t,nqx,o1w,nqw,o1v,o1y,nqy,o1x,q5z,o1z,qxc,o2b,o2a,o2d,o2c,8gv,8gw,8j1,o3b,9l4,o3d,oum,oul,ow3,n36,n35,7gb,n37,7gh,ovd,ovc,ove,8ip,ovh,8k6,8k7,8k8,ovk,hhg,8k9,qzp,8ix,ovp,ox2,hhh,ijp,8ja,n2u,n47,7ha,8jb,qzz,8jc,n2w,n3b,o5g,n3i,n3p,oy5,oy7,p98,8ka,oy9,n3s,p99,owx,n59,o6b,n4c,oxf,o6d,n4b,oxe,o6f,n4f,o6j,8kv,o6l,oxm,o6k,o6n,oxr,o6p,n4n,n63,n4q,o6r,o6t,n4r,n64,o6v,n4t,oxw,oxz,o6x,p8x,n4v,n68,n4y,p8z,n4x,9nj,p9a,n5d,job,joa,jod,6hp,oyk,6hs,oyl,n5n,oyq,n72,p9q,n71,oyr,p9t,n5r,n5q,gil,gin,n5v,n78,n5u,n77,n5x,n5w,n79,eex,ozo,ozt,ozs,n86,ozw,n88,ozy,n7a,n7c,n7e",16,129311,129408,0,2571,0,2,264496,280429,144,10,106435,1.62E+12,1.62E+12,359919,1,348011,348024,,,,,,"333,721,333,492,206,000",,"333,507,333,723,333,000",,,,,,,,FALSE
7750,89c3825d-5ceb-4ad5-b834-b26b10f74802-1sj20,1.62E+12,a1008dcb-1992-4e97-bf21-e216f26fa4cc-1sk24,323122,1,"8k6,8k8,2vk,8gw,3si,2x6,2vv,nqv,30r,8gl,joa,o3b,8j1",1.966929188,144,XXX.XXX.XXX.XXX,5609947,53182888,68476,13539,https%3A%2F%2Ftamil.samayam.com%2Fbusiness%2Fbusiness-news%2Fapply-sbi-rupay-card-under-jan-dhan-account-and-get-rs-2-lakh-insurance%2Farticleshow%2F81550038.cms,214,5472,1589,1.62E+12,2,1,"7dm,pdt,7dn,jyq,l3r,o1m,l3q,o1l,nyw,nqo,o1n,n7x,o1q,o1p,n7z,lo4,nqv,nqu,apc,o1v,nqw,n8a,o1y,o1x,nqy,8gl,pg6,o2a,k2h,pg9,h63,58k,8gw,pnk,761,ov9,on4,ihw,qpz,8r7,47b,o3b,8j1,kmc,cw9,5d5,35i,oul,kmk,kmj,h5y,kmn,494,n35,2w7,6ea,6ef,7gh,75x,75y,8il,ovd,ove,cx8,2vf,8k6,8k7,8k8,ovk,qzp,2vk,8ix,ijj,hhh,2vr,qrp,2vs,2x6,n2u,qzz,2vu,8jc,2vv,n2w,cwo,n3b,n3c,o5g,2wf,hqm,n3i,h7z,oy5,oy7,2ws,oy9,8ka,p98,p12,n59,p16,cxi,p18,8u4,5o2,cxn,o6b,2xa,2xb,oxf,2xf,icz,qe4,cxx,o6j,2xi,o6l,30b,oxm,o6n,2xn,oxr,2xp,n63,cyc,o6v,nnq,p8x,p8z,9nj,30r,qtz,5vy,oyc,2yc,joa,p9e,pd3,6hp,p1b,pd5,h9r,oyk,6hs,n5n,6hz,pbz,3si,czb,n78,iem,p1t,p1u,p1x,ig9,pe4,2zh,gbb,orl,32g,ozs,nr1,o20,ozw,32m,nr2,o21,ozy,o25,32t,5ps,n7a,plw,n7e,pdr",16,129311,0,439,1815,0,2,264496,280429,144,10,70194,1.62E+12,1.62E+12,360788,1,348011,348023,,,,,,"333,503,333,495,128,000",348007,"333,494,333,507,333,000",333494,,,,,TRUE,,FALSE
29892,9db16c0e-3f0b-43c7-9c3a-cc9e48869ce8-6mhk,1.62E+12,a169c0d6-3aba-4836-9b2e-710ed7ab2d37-10oic,357824,1,"2x6,2vv,nqv,8k6,8k8,30r,2vk,8gw,3si,2wp,job,joa",,144,XXX.XXX.XXX.XXX,5583264,53924038,1,2658,https%3A%2F%2Fbackfills.ph.affinity.com%2F,39,4644,469,1.62E+12,1,1,"7dm,pdt,jyq,gsr,o1m,o1o,nyw,o1n,n7x,o1q,pec,o1p,n7z,lo4,pee,nqv,apc,357,o1v,nqw,358,n8a,o1y,nqz,o1x,nqy,o1z,n8e,n8f,n8i,pg6,o2a,k2h,n8k,o2d,gtp,pg9,58k,8gw,g2v,761,on4,on3,8r7,47b,35i,63h,63i,n35,47v,47z,gve,7gh,75x,75y,2vf,8k6,8k7,8k8,hhg,2vk,8ix,hhh,2x0,2vr,2vs,8ja,2x6,n47,n2u,qzz,2vu,2vv,n2w,2vw,2vy,id5,n3b,o5g,n3i,l7r,2wl,l7s,n3p,2wp,mss,oy7,41j,p98,oy9,8ka,n3s,ps3,pac,lis,5o2,o6b,2xa,2xb,n4c,o6d,2xc,2xf,n4f,2xi,k82,pav,30b,o6n,aty,p0i,k86,o6p,k85,k88,2xp,o6r,k87,p0j,o6t,k89,o6v,n4t,p8x,p0s,p8z,n4x,p0u,9nj,30r,qtz,446,5vy,5vz,amg,2yc,job,joa,pd3,6hp,lbt,pd5,pbs,h9r,pbr,6hs,hkf,pbt,n5n,hst,oyr,p9q,3si,p9t,n78,n5v,n5x,n5w,p1u,p1x,k8d,k8f,gau,k8j,k8l,pe4,2zh,pe8,pe9,k8q,32g,ozs,jxy,nr1,5xq,nr2,o25,32r,32t,5ps,32w,n7a,n7e,pdr",16,,,0,1800,,1,264496,280429,144,10,11357389,1.62E+12,,,1,348011,348025,,,,2,,333496,,"333,507,333,723,333,000",,,,,,,,FALSE
70491,fb63ebe9-d2da-49df-98d5-36f8bbd5cd87-1sjd4,1.62E+12,a176ecb7-027e-497f-b4bf-91bb03c91af6-1siz8,322211,37,,,144,XXX.XXX.XXX.XXX,5535952,44882679,1,65615,https%3A%2F%2Fm-timesofindia-com.cdn.ampproject.org%2Fv%2Fs%2Fm.timesofindia.com%2Flife-style%2Fhealth-fitness%2Fdiet%2Fvegetarian-diet-for-weight-loss-what-is-a-vegetarian-diet-vegetarian-foods-to-eat-and-avoid-for-weight-loss-and-everything-you-need-to-know%2Famp_articleshow%2F81569227.cms,2612,4202,4902,1.62E+12,2,1,"7dm,hqj,l7r,l7s,p96,nyw,h5y,n33,lo4,apc,8u4,7gh,5o2,75x,2xa,2xg,h61,30b,2xn,58k,nr1,nr2,n2u,8jc,p8x,761,n2w,p8z,9nj,h7f,6rz",17,129311,129408,436,1806,0,2,264496,136127,144,10,576685,1.62E+12,1.62E+12,360833,1,348011,348022,,,,,,,348007,"333,507,333,721,333,000",,,,,,,,FALSE
24075,5dfe1291-3a7b-49bb-980a-d95613dcec2c,1.62E+12,a1eb69fd-9d1b-4788-b648-75dcc3dd0b47-10onx,311072,33,"nqv,8kv,8k8,30r,2vk,8gv,2vl,8gw,joa,o3b",,144,XXX.XXX.XXX.XXX,5612591,53924582,4,2310,https%3A%2F%2Flangnetstorage.indiatimes.com%2Flangappfeeds%2Fnbt_section_topstoriesnativeads_4.2.5.0.htm,87,1101,4077,1.62E+12,2,1,"k1m,l3r,mgg,nyw,n7x,qq1,n7z,qq3,qq5,apc,qpe,qph,58k,pnk,3vt,488,on4,kf0,lh1,pns,pnu,kf1,lh2,on5,pnt,pnw,lh4,pnv,lh7,pny,lh6,pnx,8r7,lh8,47b,cw6,35j,47m,qqo,47q,47r,mk5,kew,omz,key,ic9,kex,kez,2ve,2vk,2vl,onm,p01,2vu,p00,2x7,op4,qrv,p07,p09,hqj,2wf,cy9,2wl,oof,ooi,p12,cxf,pac,icl,icq,8u3,8u4,cxk,5o2,icr,2xa,5o8,cxz,p0e,ljc,ljb,lje,p0i,2xn,k86,ljf,2xp,p0j,p0s,or6,or8,p0u,p1b,p1a,p1d,oqg,lkd,lkc,lkf,lke,iee,ied,quo,qup,oqs,p1q,p1t,ig1,ig0,p1u,p1x,p1w,ora,k8p,gbb,7e5,qvk,orl,nr1,ot2,ot1,nr2,o21,npr,o28,pdr,pdt,jyq,o1m,o1l,7dx,ou3,o1o,o1n,o1q,o1p,lo4,ost,o1r,nqv,nqu,o1w,nqx,osx,o1v,nqw,nqz,o1y,o1x,nqy,osz,o1z,ota,o2a,h60,pg9,qxi,otj,qxk,8gv,otk,8gw,ihn,761,ouc,o3b,kmc,oul,kmk,kmj,ow3,h5y,kmn,ko9,7gh,75x,8ik,75y,8il,ova,ovd,ovc,ove,ovh,ovg,ija,8k8,ovk,8k9,ox2,ovp,ovr,n47,8jc,h7e,n3b,n3c,o5g,oy5,oy7,oy6,oy9,5w0,owx,434,o6b,o6a,oxf,o6d,n4c,oxe,o6c,o6f,o6e,o6j,o6i,8kv,o6l,30b,o6k,oxm,oxp,o6n,oxo,oxr,o6p,oxq,oxx,oxz,l26,9nj,30r,5vy,oyc,joa,p9e,6hp,oyk,h9r,oyl,6hu,oyq,oys,oyr,oyt,oyv,ozo,32g,ozt,ozs,32h,ozw,qni,ozy,44y,n7e",17,129311,129433,10240,1802,0,2,264496,280429,144,10,100439,1.62E+12,1.62E+12,359919,1,348011,348021,,,,,,"333,497,334,374,333,000",348005,"333,507,128,527,333,000",,,,,,,,FALSE
26329,c7509741-bcd6-43fc-b2c5-7b9f39375d85,1.62E+12,a28ec2b6-b425-43ab-af61-e6fa5fe1e961-62t8,360638,18,"8k6,8kv,8h4,2vk,8gv,2vl,8gw,8iy,2wp,2x6,2vv,nqv,8gn,8j1,o3b",,144,XXX.XXX.XXX.XXX,5581765,53924222,1,2310,https%3A%2F%2Fnavbharattimes-indiatimes-com.cdn.ampproject.org%2Fv%2Fs%2Fnavbharattimes.indiatimes.com%2Fbusiness%2Fbusiness-news%2Fholi-special-trains-by-northern-railway%2Famp_articleshow%2F81571144.cms,767,4881,6031,1.62E+12,2,1,"k1m,33h,nyw,n7x,n7z,qq5,apc,357,k2h,58k,pnk,481,on4,488,on9,cw1,47b,47f,cw6,35j,47r,2w7,47v,47z,ic2,ic4,cx5,2ve,2vf,2vj,2vk,2vl,l85,2x0,2vr,2x6,p01,p00,2vu,2vv,p07,cwl,id5,ibu,2wf,cy9,l7m,hqm,2wl,2wp,l7z,2ws,pac,lit,lis,5o2,icr,5o8,2xf,cxu,2xi,pav,cxz,p0i,k85,k88,idh,k89,qv1,p0s,idp,p0u,if4,pbq,iee,pbz,h1v,h1u,h1x,p1t,p1u,k8d,p1x,p1w,gau,k8j,k8l,2zh,k8p,hda,gbb,ifc,o20,ot1,nr2,o21,o28,o29,5ps,7dh,pdr,pdt,7dn,jyq,8h4,o1m,7dx,o1l,nqp,nqo,o1n,o1q,o1p,lo4,ost,nqv,o1t,nqu,o1w,nqx,o1v,igr,nqw,o1y,o1x,nqy,o1z,igz,qxc,o2a,8gn,pg9,h63,8gv,8gw,761,8j1,o3b,6f3,oum,oul,ow3,63h,63i,h5y,8ib,7gh,75w,75x,8ik,8il,ovd,ove,ovh,8k6,8k7,8k9,hhg,8ix,8iy,8iz,hhh,n47,n2u,40n,n2v,428,n3b,o5g,8js,h7z,oy5,n3p,mss,oy7,41j,oy6,5w0,oy9,n3s,owx,o6b,oxf,o6d,n4c,oxe,o6f,n4f,o6j,8kv,o6l,30b,oxm,o6n,oxr,o6p,o6r,n63,o6t,o6v,n4t,oxz,p8y,p8x,n4x,9nj,42s,446,5vy,5vz,6hp,h9r,oyk,6hs,hkf,6hu,n5n,p9q,p9t,n5u,gzk,kap,kax,32g,ozs,32h,5xq,3v6,32t,32x,32z,n7e",17,129311,129408,10295,1814,0,2,264496,280429,144,10,74372,1.62E+12,1.62E+12,360849,1,348011,348026,,,,,,333727,,"333,507,128,527,333,000",,1,700,1,,,,FALSE
75694,19621c68-faef-48aa-9329-16647a6e427d-6mhk,1.62E+12,a2b07047-a882-4fc1-9bf2-8c6391f3b503-1sk24,341148,38,"2x6,8k6,8h4,8k8,8gv,2vk,8gw,8iy,joa,8gm,8j1",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,110,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Findia%2Fcoronavirus-live-updates-march-1%2Fliveblog%2F81264859.cms,3,5144,6384,1.62E+12,2,1,"7dm,8h4,hqn,l7o,l7r,2wl,l3r,l3q,nyw,lo4,o1w,6om,o1v,apc,357,o1y,o1x,8u4,5o2,o1z,o6b,2xa,2xb,oxe,8gm,o2a,o6j,2xi,h63,30b,o6n,8gv,58k,8gw,2xn,761,on4,9nj,446,5vy,joa,8j1,h9r,oum,35i,oul,oyr,oyt,h5y,5bz,6ec,ok3,7gh,75x,gau,k8l,2vf,8k6,8k8,2vj,8ix,2vk,8iy,ozs,nr1,h6z,2vr,32m,nr2,2x6,7ha,qzz,8jc,id3,32z,n3b",16,129311,129408,10282,1810,228546,2,264503,136127,144,10,6850,1.62E+12,1.62E+12,206070,1,348011,348024,,,,,,,348010,"333,734,128,527,333,000",,,,,,,,FALSE
29892,cb5aab52-2600-4de7-9837-ee16afd646c0-1sj4s,1.62E+12,a2b5e3e4-b8cd-4a28-8458-14cd5a2ed0b0-h0k8,323642,33,"2x6,nqv,2vv,8k6,8kv,2vk,8gw,2vl,8gm,2vb,o3b",,144,XXX.XXX.XXX.XXX,5583264,53924475,1,13540,https%3A%2F%2Ftelugu-samayam-com.cdn.ampproject.org%2Fv%2Fs%2Ftelugu.samayam.com%2Fsports%2Fcricket%2Fnews%2Find-vs-eng-4th-t20-rohit-sharma-just-wanted-me-to-back-my-instinct-says-shardul-thakur%2Famp_articleshow%2F81585472.cms,1219,2241,469,1.62E+12,1,1,"7dn,jyq,gsr,7du,o1m,o1l,7dx,o1o,nqp,nyw,o1n,nqo,o1q,o1p,nqq,lo4,o1r,nqv,nqu,357,apc,o1v,nqw,359,nqy,o1x,8gm,o2b,o2a,o2d,h60,58k,8gw,5au,pnk,761,5ji,on3,8r7,47b,o3b,kmc,oul,35j,ow3,h5y,kmn,2w6,n35,2w7,7gb,47v,6ec,h6e,47z,7gh,6eg,75x,75y,8il,2vb,7gn,ove,8iq,2ve,8k6,8k7,hhg,8k9,2vk,8ix,2vl,hhh,2x1,knm,2x2,2vr,2x6,n2u,2vu,2vv,n2w,2vy,qrz,hqd,n3b,ibx,o5g,2wf,l7m,2wl,2wm,oy5,mss,oy7,41j,l7z,2ws,p98,oy9,ps3,lit,lis,5o2,o6b,oxf,o6f,2xf,o6j,2xi,8kv,k82,o6l,30b,oxm,o6n,p0i,oxr,p0j,2xs,qtr,p8x,p8z,9nj,446,5vy,5vz,30x,lbt,h9r,oyk,hkf,oyr,p1x,gau,k8j,k8l,2zh,k8o,32g,nr1,o20,5xq,32m,nr2,o21,o26,o25,o28,44t,o29,5ps,7di",16,129311,129408,435,129163,0,1,264495,151879,144,10,375942,1.62E+12,,360831,1,348011,348023,196041,,,2,,,348008,"333,507,333,503,333,000",,,,,,,,FALSE
85572,057b8d59-ddde-47bb-9382-709064da5010-10u7w,1.62E+12,a2c821a1-4d91-46c8-977a-d90c8f857238-1sj20,129117,33,"8jb,8gp,o5f,2vv,8j6,8k8,2vk,8gw,2vb,o3b",10,144,XXX.XXX.XXX.XXX,5599296,52820331,2,2308,https%3A%2F%2Feconomictimes.indiatimes.com%2Fmarkets%2Fstocks%2Frecos,4,4693,10346,1.62E+12,2,1,"pdu,jyq,mgc,o1m,o1l,o1o,nyw,o1n,n7x,o1q,nqr,lo4,nqt,o1r,nqs,nqu,igs,nqx,apc,o1v,nqw,358,n8a,nqz,o1y,359,o1x,n8e,pg6,o2a,8gp,pg9,58k,8gw,g2t,g2u,761,5jh,ov9,on4,o3b,o3d,8j6,59j,35i,oul,iif,5bz,n35,75y,ovd,2vb,7gn,8io,2vc,ove,8ip,8iq,ovh,8k7,8k8,hhg,2vk,hhh,ovr,ovt,qrp,p01,8jb,n2u,p00,2vu,2vv,n2w,2vy,id3,ibv,n3b,o5g,o5f,n3i,n3p,oy7,41j,oy9,p98,n3s,p12,5o2,o6b,6ot,oxf,2xc,2xh,o6j,o6l,30b,oxm,o6n,30d,p0i,k86,oxr,6pc,6pd,2xp,k87,k89,o6v,idi,nnq,p8x,aug,p0s,p8z,p0u,2xz,9nj,nnt,446,5vy,if5,5vz,30x,pbq,pd3,6hp,lbt,h9r,6hs,pd7,n5n,p9q,p9t,n78,n5u,p1u,p1x,k8f,gau,k8l,pe4,2zh,pe8,n80,32g,ozs,32h,nr1,ozw,o22,o21,nr2,o24,o23,o26,o25,o29,5ps,n7c,7di,n7e,pdr",6,196058,129639,435,129163,202038,2,264494,277221,144,10,1454,1.62E+12,1.62E+12,199452,1,348011,348023,,,,,,"333,493,333,496",348008,"333,493,333,494,128,000",,,,,,,,FALSE
75694,3eada18e-7256-435e-b964-3e347a691458-10waw,1.62E+12,a2d0d806-28f6-4bc7-94b2-90076ac325d0-10ni8,356952,38,"8gw,o3b",2.79,144,XXX.XXX.XXX.XXX,5488088,49504160,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"jyq,7du,oy5,o1o,oy7,o1n,nyw,oy9,lo4,p12,o1v,nqy,5o2,o6b,o6d,oxf,oxe,o6f,o6j,p0e,o6l,30b,ljb,58k,8gw,p0i,5au,ljf,p0j,2xs,761,on4,9nj,on5,5vy,o3b,p1b,kmc,oyk,hkf,oul,kmk,kmj,kmm,kml,kmn,p1u,p1x,75y,ove,ovh,k8o,ovi,hhg,ozs,ovr,ovt,qni,ozw,5xq,p00,44t,qrv",16,196063,129639,10291,2578,202038,2,264503,172725,144,10,2988,1.62E+12,1.62E+12,199414,1,348011,348027,,,,,,,348005,,,,,,,,,FALSE
75694,b137439d-3124-47f6-a4ab-0b3850a57367-10oa0,1.62E+12,a2d1ebbf-c8d2-4d32-b530-e63ebdfd04d9-10oa0,356952,38,,2.79,144,XXX.XXX.XXX.XXX,5488088,49504155,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"hkf,9nj,5xq",16,196058,129639,439,1815,202038,2,264496,136127,144,10,7122,1.62E+12,1.62E+12,199452,1,348011,348023,,,,,,,348007,,,,,,,,,FALSE
75694,795035c1-7b64-4c44-a408-f37ac25964ac-10uao,1.62E+12,a2ef10da-590b-41be-874c-66a526859cb2-1sjts,356952,18,8gw,2.79,144,XXX.XXX.XXX.XXX,5488773,49504161,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"oy7,oy9,lo4,p12,p16,apc,p18,5o2,o6b,oxe,o6f,o6j,o6l,30b,qxk,o6n,58k,8gw,p0i,oxr,p0j,qxw,761,on4,9nj,446,5vy,oyb,kmc,p1b,hkf,oul,kmk,kmj,omf,kmm,l32,kml,h1v,5bz,kmn,59t,p1u,ic1,p1x,mk5,75y,ove,ovh,ozs,ovr,ovt,5xq,id3,428,n3b",16,196063,129639,10278,1808,202038,2,264494,266906,144,10,4078,1.62E+12,1.62E+12,199414,1,348011,348020,,,,,,,348006,,,,,,,,,FALSE
75694,7f1d0271-a9fc-4b1d-beb4-ca49b6af306c-10wj8,1.62E+12,a3033dde-f786-497e-ae3d-59d2935963fa-1sjfw,129239,39,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32592%2Ftas-vs-nsw-19th-match-sheffield-shield-2020-21,178,663,6384,1.62E+12,2,1,"jyq,7dx,oy7,nyw,oy6,592,oy9,lo4,p12,owx,igp,o1v,o1x,5o2,o6b,o6f,o2a,8kv,o6l,30b,58k,8gw,oxr,qz1,idf,761,if2,9nj,6hp,h9r,6hs,35j,quo,p1u,p1w,gau,75y,k8l,ove,ovh,2ve,ovg,k8p,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,o21,ozy,p01,o23,p00,40n,o26,o28,o29,p09,32x,ibs",16,196058,129639,0,1818,202038,2,264495,162352,144,10,2586,1.62E+12,1.62E+12,199452,1,348011,348025,,,,,,,,,,,,,,,,FALSE
75694,19e9f1c3-4db2-4b31-b69f-e1f86e5b3976-3rk0,1.62E+12,a36eaa8b-8609-4395-954e-6dea7c0c1752-1sjo8,356952,26,"2vv,nqv,eba,2vk,8gw,3si,jod,o3b",2.79,144,XXX.XXX.XXX.XXX,5488773,49504157,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"mgc,mgb,mge,mgd,mgg,nyw,mgf,qq5,357,apc,n8a,359,n8e,58k,58t,on4,pns,lh1,58x,pnu,5jl,lh2,qpz,lh7,myf,lh6,cw1,8r7,lh8,mhz,47b,myo,myn,myp,59j,35k,omf,qqo,mk5,omv,2va,48c,2vk,onh,l85,2x0,qrp,2vs,p01,p00,2vv,p02,qrv,2vy,ibp,p07,p09,id3,ibv,au7,2wl,oof,ooi,p12,oos,oou,p16,p18,5o2,2xc,2xf,p0e,pav,aty,p0i,k85,6pc,p0j,k87,k89,idi,2ya,2yc,pd3,p1b,pbs,pd5,pbr,pbt,oqs,q57,p1t,ieq,p1u,p1x,p1w,gau,k8j,k8l,pe4,2zh,pe8,p2g,k8q,p2f,qvk,qx2,qx1,nr1,o22,o21,nr2,o24,o25,621,5ps,7di,qwc,jyq,igd,qy0,o1j,o1m,o1l,o1o,7dy,5b9,qws,o1n,pus,lo4,nqv,nqx,o1v,nqw,nqz,o1z,qxc,o2a,6e5,8gw,qz1,p4s,p4u,ov8,p4t,qxw,761,ov9,eb2,o3b,kmc,mb6,pfz,oul,kmk,kmj,oun,kml,5bz,kmn,out,75y,eav,ova,ovd,eay,ove,eaz,ovh,ovi,8k7,eba,hhg,hhh,ovr,ovt,n3b,n3d,n3c,n3i,n3p,oy5,oy7,41j,oy6,8ka,oy9,n3s,5w1,n59,o6b,o6a,oxf,o6d,oxe,o6c,o6f,n4f,o6j,fx5,o6l,30b,oxm,o6k,o6n,o6m,oxr,o6r,o6t,o6v,o6u,n4t,n4x,9nj,446,5vy,oyc,5vz,p9f,p9e,6hp,jod,lbt,h9r,oyk,6hs,hkf,n5n,jq0,mw3,3si,p9q,p9t,l32,mw5,mw4,n78,n5v,n5x,n5w,ozs,ozw,5xq,ozy,3v9,n7a,mfu",16,129300,129639,436,1806,202038,2,264494,266906,144,10,3558,1.62E+12,1.62E+12,199522,1,348011,348022,,,,,,"333,495,334,374,333,000",348007,,,,,,,,,FALSE
75694,0818b234-8357-47b3-9caa-0f4a518bce38-10u7w,1.62E+12,a38bf1cb-91cb-4556-aa4d-e7edf51d38af-1sk7o,129239,38,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35112%2Fafg-vs-zim-2nd-t20i-afghanistan-v-zimbabwe-in-uae-2021,178,663,6384,1.62E+12,2,1,"oy5,7dx,oy7,592,oy9,oww,lo4,qy9,p12,owx,igp,apc,5o2,o6b,oxf,o6f,o6j,8kv,o6l,30b,58k,8gw,p0i,idf,761,p0s,ov9,on4,if2,p0u,9nj,6hp,h9r,p1b,6hs,iic,35j,oys,oyr,p1u,p1x,p1w,gau,75y,ovd,k8l,ove,ovh,2ve,ovg,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,ozy,40n,o28,qnt,32x,ibs",16,196063,129639,437,1808,202038,2,264494,266031,144,10,2267,1.62E+12,1.62E+12,199414,1,348011,348020,,,,,,,348006,,,,,,,,,FALSE
75694,c5a4d0e1-e956-4dbc-8cb6-d5e8ff2cbd12-1sjd4,1.62E+12,a3b8161b-c647-4d53-8eb2-92fd561738f2-62qg,337645,38,"8kv,8k8,2vk,8gw,2vl,2vb",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsll-vs-rsal-semi-final-2-road-safety-world-series-t20-2020-21,178,4881,6384,1.62E+12,2,1,"n3i,n3n,7dx,o1o,o1n,nyw,oy6,41j,592,lo4,apc,358,359,5o2,pg2,o6b,pg6,8kv,o6l,30b,o6n,o6m,58k,8gw,oxr,o6p,idf,k87,nnq,761,ov9,nnr,on4,9nj,446,5vy,5vz,on9,30x,mhw,p9e,6hp,lbt,h9r,o3d,6hs,hkf,59j,p9o,35j,mw3,5bz,p1u,gau,75y,ovd,2vb,7gn,k8l,8iq,2ve,k8p,8k8,8k9,hhg,2vk,2vl,l85,hhh,pa9,ozs,ovr,ovt,nr1,nr2,p2p,n47,40n,n49,o28,2vy,mwa,id3,ibs,n3b,ibv,7di,mwf,n3c",16,196058,129639,10278,1808,202038,2,264494,149741,144,10,2276,1.62E+12,1.62E+12,199452,1,348011,348020,,,,,,333496,348006,,,,,,,,,FALSE
